observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-21T23:43:30.655749Z,2025-04-21T23:43:30.662324Z,6.575 ms,7.020855932203391 ms,5.981 ms,35.522 ms,118
2025-04-21T23:43:35.659836Z,2025-04-21T23:43:35.666395Z,6.559 ms,7.016974789915968 ms,5.981 ms,35.522 ms,119
2025-04-21T23:43:40.661960Z,2025-04-21T23:43:40.668237Z,6.276999999999999 ms,7.010808333333334 ms,5.981 ms,35.522 ms,120
2025-04-21T23:43:45.662671Z,2025-04-21T23:43:45.668806Z,6.135 ms,7.003570247933885 ms,5.981 ms,35.522 ms,121
2025-04-21T23:43:50.663640Z,2025-04-21T23:43:50.670282Z,6.642 ms,7.000606557377051 ms,5.981 ms,35.522 ms,122
2025-04-21T23:43:55.665718Z,2025-04-21T23:43:55.672383Z,6.665 ms,6.997878048780489 ms,5.981 ms,35.522 ms,123
2025-04-21T23:44:00.666548Z,2025-04-21T23:44:00.673262Z,6.714 ms,6.9955887096774205 ms,5.981 ms,35.522 ms,124
2025-04-21T23:44:05.666563Z,2025-04-21T23:44:05.672952Z,6.388999999999999 ms,6.990736000000001 ms,5.981 ms,35.522 ms,125
2025-04-21T23:44:10.669454Z,2025-04-21T23:44:10.676213Z,6.759 ms,6.988896825396826 ms,5.981 ms,35.522 ms,126
2025-04-21T23:44:15.670581Z,2025-04-21T23:44:15.679548Z,8.966999999999999 ms,7.004472440944882 ms,5.981 ms,35.522 ms,127
2025-04-21T23:44:20.673554Z,2025-04-21T23:44:20.680391Z,6.837000000000001 ms,7.0031640625 ms,5.981 ms,35.522 ms,128
2025-04-21T23:44:25.673554Z,2025-04-21T23:44:25.680029Z,6.475 ms,6.99906976744186 ms,5.981 ms,35.522 ms,129
2025-04-21T23:44:30.674524Z,2025-04-21T23:44:30.680975Z,6.4510000000000005 ms,6.9948538461538465 ms,5.981 ms,35.522 ms,130
2025-04-21T23:44:35.671828Z,2025-04-21T23:44:35.678209Z,6.381 ms,6.990167938931298 ms,5.981 ms,35.522 ms,131
2025-04-21T23:44:40.676393Z,2025-04-21T23:44:40.682785Z,6.392 ms,6.985636363636363 ms,5.981 ms,35.522 ms,132
2025-04-21T23:44:45.677467Z,2025-04-21T23:44:45.683929Z,6.462 ms,6.981699248120299 ms,5.981 ms,35.522 ms,133
2025-04-21T23:44:50.678442Z,2025-04-21T23:44:50.684647Z,6.204999999999999 ms,6.975902985074626 ms,5.981 ms,35.522 ms,134
2025-04-21T23:44:55.682421Z,2025-04-21T23:44:55.690105Z,7.684 ms,6.981148148148148 ms,5.981 ms,35.522 ms,135
2025-04-21T23:45:00.685924Z,2025-04-21T23:45:00.691829Z,5.904999999999999 ms,6.973235294117647 ms,5.904999999999999 ms,35.522 ms,136
2025-04-21T23:45:05.686290Z,2025-04-21T23:45:05.692770Z,6.4799999999999995 ms,6.96963503649635 ms,5.904999999999999 ms,35.522 ms,137
2025-04-21T23:45:10.697468Z,2025-04-21T23:45:10.704628Z,7.16 ms,6.971014492753623 ms,5.904999999999999 ms,35.522 ms,138
2025-04-21T23:45:15.690230Z,2025-04-21T23:45:15.696490Z,6.26 ms,6.96589928057554 ms,5.904999999999999 ms,35.522 ms,139
2025-04-21T23:45:20.693256Z,2025-04-21T23:45:20.699359Z,6.103 ms,6.9597357142857135 ms,5.904999999999999 ms,35.522 ms,140
2025-04-21T23:45:25.695296Z,2025-04-21T23:45:25.701257Z,5.961 ms,6.952652482269503 ms,5.904999999999999 ms,35.522 ms,141
2025-04-21T23:45:30.694383Z,2025-04-21T23:45:30.700974Z,6.590999999999999 ms,6.950105633802816 ms,5.904999999999999 ms,35.522 ms,142
2025-04-21T23:45:35.700191Z,2025-04-21T23:45:35.706067Z,5.876 ms,6.942594405594405 ms,5.876 ms,35.522 ms,143
2025-04-21T23:45:40.701809Z,2025-04-21T23:45:40.709065Z,7.256 ms,6.944770833333332 ms,5.876 ms,35.522 ms,144
2025-04-21T23:45:45.705924Z,2025-04-21T23:45:45.712462Z,6.538 ms,6.9419655172413774 ms,5.876 ms,35.522 ms,145
2025-04-21T23:45:50.704070Z,2025-04-21T23:45:50.710432Z,6.361999999999999 ms,6.937993150684931 ms,5.876 ms,35.522 ms,146
2025-04-21T23:45:55.705121Z,2025-04-21T23:45:55.711317Z,6.196 ms,6.932945578231292 ms,5.876 ms,35.522 ms,147
2025-04-21T23:46:00.704718Z,2025-04-21T23:46:00.711056Z,6.338 ms,6.928925675675675 ms,5.876 ms,35.522 ms,148
