observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-11-22T19:24:46.136000Z,2025-11-22T19:24:46.154000Z,18.0 ms,199.69291338582676 ms,10.0 ms,1555.0 ms,127
2025-11-22T19:24:46.146000Z,2025-11-22T19:24:46.166000Z,20.0 ms,198.28906249999997 ms,10.0 ms,1555.0 ms,128
2025-11-22T19:24:51.134000Z,2025-11-22T19:24:51.149000Z,15.0 ms,196.86821705426354 ms,10.0 ms,1555.0 ms,129
2025-11-22T19:24:51.145000Z,2025-11-22T19:24:51.162000Z,17.0 ms,195.48461538461538 ms,10.0 ms,1555.0 ms,130
2025-11-22T19:24:56.134000Z,2025-11-22T19:24:56.153000Z,19.0 ms,194.13740458015263 ms,10.0 ms,1555.0 ms,131
2025-11-22T19:24:56.149000Z,2025-11-22T19:24:56.165000Z,16.0 ms,192.78787878787873 ms,10.0 ms,1555.0 ms,132
2025-11-22T19:25:01.137000Z,2025-11-22T19:25:01.158000Z,21.0 ms,191.49624060150373 ms,10.0 ms,1555.0 ms,133
2025-11-22T19:25:01.147000Z,2025-11-22T19:25:01.169000Z,22.0 ms,190.23134328358205 ms,10.0 ms,1555.0 ms,134
2025-11-22T19:25:06.140000Z,2025-11-22T19:25:06.159000Z,19.0 ms,188.96296296296288 ms,10.0 ms,1555.0 ms,135
2025-11-22T19:25:06.147000Z,2025-11-22T19:25:06.172000Z,25.0 ms,187.7573529411764 ms,10.0 ms,1555.0 ms,136
2025-11-22T19:25:11.139000Z,2025-11-22T19:25:11.161000Z,22.0 ms,186.54744525547437 ms,10.0 ms,1555.0 ms,137
2025-11-22T19:25:11.146000Z,2025-11-22T19:25:11.173000Z,27.0 ms,185.391304347826 ms,10.0 ms,1555.0 ms,138
2025-11-22T19:25:16.138000Z,2025-11-22T19:25:16.159000Z,21.0 ms,184.20863309352512 ms,10.0 ms,1555.0 ms,139
2025-11-22T19:25:16.146000Z,2025-11-22T19:25:16.171000Z,25.0 ms,183.0714285714285 ms,10.0 ms,1555.0 ms,140
