observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-26T09:46:08.105103Z,2025-04-26T09:46:08.106233Z,1.13 ms,2.107293103448275 ms,1.02 ms,17.241 ms,174
2025-04-26T09:46:08.140444Z,2025-04-26T09:46:08.144806Z,4.362 ms,2.1201771428571425 ms,1.02 ms,17.241 ms,175
2025-04-26T09:46:08.177730Z,2025-04-26T09:46:08.178890Z,1.16 ms,2.1147215909090904 ms,1.02 ms,17.241 ms,176
2025-04-26T09:46:08.211987Z,2025-04-26T09:46:08.213059Z,1.072 ms,2.1088305084745755 ms,1.02 ms,17.241 ms,177
2025-04-26T09:46:08.248079Z,2025-04-26T09:46:08.249140Z,1.0610000000000002 ms,2.102943820224718 ms,1.02 ms,17.241 ms,178
2025-04-26T09:46:08.283041Z,2025-04-26T09:46:08.284117Z,1.0759999999999998 ms,2.097206703910614 ms,1.02 ms,17.241 ms,179
2025-04-26T09:46:08.347424Z,2025-04-26T09:46:08.351975Z,4.551 ms,2.1108388888888885 ms,1.02 ms,17.241 ms,180
2025-04-26T09:46:08.384629Z,2025-04-26T09:46:08.385846Z,1.217 ms,2.1059005524861876 ms,1.02 ms,17.241 ms,181
2025-04-26T09:46:08.420635Z,2025-04-26T09:46:08.421849Z,1.214 ms,2.1009999999999995 ms,1.02 ms,17.241 ms,182
2025-04-26T09:46:08.455124Z,2025-04-26T09:46:08.456186Z,1.062 ms,2.0953224043715846 ms,1.02 ms,17.241 ms,183
2025-04-26T09:46:08.490998Z,2025-04-26T09:46:08.492026Z,1.028 ms,2.0895217391304346 ms,1.02 ms,17.241 ms,184
2025-04-26T09:46:08.525313Z,2025-04-26T09:46:08.529967Z,4.654 ms,2.1033837837837837 ms,1.02 ms,17.241 ms,185
2025-04-26T09:46:08.563234Z,2025-04-26T09:46:08.564425Z,1.191 ms,2.0984784946236554 ms,1.02 ms,17.241 ms,186
2025-04-26T09:46:08.597950Z,2025-04-26T09:46:08.599171Z,1.221 ms,2.093786096256684 ms,1.02 ms,17.241 ms,187
2025-04-26T09:46:08.635240Z,2025-04-26T09:46:08.636364Z,1.124 ms,2.088627659574468 ms,1.02 ms,17.241 ms,188
2025-04-26T09:46:08.670613Z,2025-04-26T09:46:08.671701Z,1.088 ms,2.083333333333333 ms,1.02 ms,17.241 ms,189
2025-04-26T09:46:08.711170Z,2025-04-26T09:46:08.715896Z,4.726 ms,2.097242105263158 ms,1.02 ms,17.241 ms,190
