observed_at,notified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-20T18:54:43.562869Z,2025-04-20T18:54:43.621808Z,58.939 ms,68.91802564102565 ms,45.602999999999994 ms,106.27000000000001 ms,117
2025-04-20T18:54:43.606020Z,2025-04-20T18:54:43.675896Z,69.87599999999999 ms,68.92614406779664 ms,45.602999999999994 ms,106.27000000000001 ms,118
2025-04-20T18:54:43.661910Z,2025-04-20T18:54:43.717748Z,55.838 ms,68.81615966386556 ms,45.602999999999994 ms,106.27000000000001 ms,119
2025-04-20T18:54:43.699307Z,2025-04-20T18:54:43.753435Z,54.128 ms,68.69375833333335 ms,45.602999999999994 ms,106.27000000000001 ms,120
2025-04-20T18:54:43.734639Z,2025-04-20T18:54:43.789553Z,54.913999999999994 ms,68.57987603305787 ms,45.602999999999994 ms,106.27000000000001 ms,121
2025-04-20T18:54:43.770838Z,2025-04-20T18:54:43.825944Z,55.106 ms,68.46943442622954 ms,45.602999999999994 ms,106.27000000000001 ms,122
2025-04-20T18:54:43.807348Z,2025-04-20T18:54:43.862027Z,54.678999999999995 ms,68.35731707317076 ms,45.602999999999994 ms,106.27000000000001 ms,123
2025-04-20T18:54:43.843132Z,2025-04-20T18:54:43.913319Z,70.187 ms,68.3720725806452 ms,45.602999999999994 ms,106.27000000000001 ms,124
2025-04-20T18:54:43.879888Z,2025-04-20T18:54:43.953699Z,73.811 ms,68.41558400000002 ms,45.602999999999994 ms,106.27000000000001 ms,125
2025-04-20T18:54:43.918610Z,2025-04-20T18:54:44.002630Z,84.02 ms,68.5394285714286 ms,45.602999999999994 ms,106.27000000000001 ms,126
2025-04-20T18:54:43.956145Z,2025-04-20T18:54:44.039513Z,83.368 ms,68.65618897637799 ms,45.602999999999994 ms,106.27000000000001 ms,127
2025-04-20T18:54:43.991868Z,2025-04-20T18:54:44.078786Z,86.91799999999999 ms,68.79885937500003 ms,45.602999999999994 ms,106.27000000000001 ms,128
2025-04-20T18:54:44.040885Z,2025-04-20T18:54:44.123395Z,82.51 ms,68.90514728682173 ms,45.602999999999994 ms,106.27000000000001 ms,129
2025-04-20T18:54:44.076497Z,2025-04-20T18:54:44.157076Z,80.579 ms,68.99494615384619 ms,45.602999999999994 ms,106.27000000000001 ms,130
2025-04-20T18:54:48.498931Z,2025-04-20T18:54:48.546248Z,47.317 ms,68.82946564885499 ms,45.602999999999994 ms,106.27000000000001 ms,131
2025-04-20T18:54:48.530830Z,2025-04-20T18:54:48.581201Z,50.371 ms,68.68962878787882 ms,45.602999999999994 ms,106.27000000000001 ms,132
2025-04-20T18:54:48.565901Z,2025-04-20T18:54:48.620439Z,54.538000000000004 ms,68.5832255639098 ms,45.602999999999994 ms,106.27000000000001 ms,133
2025-04-20T18:54:48.601003Z,2025-04-20T18:54:48.656775Z,55.772000000000006 ms,68.4876194029851 ms,45.602999999999994 ms,106.27000000000001 ms,134
2025-04-20T18:54:48.637091Z,2025-04-20T18:54:48.693581Z,56.49 ms,68.39874814814819 ms,45.602999999999994 ms,106.27000000000001 ms,135
2025-04-20T18:54:48.674420Z,2025-04-20T18:54:48.731831Z,57.410999999999994 ms,68.31795588235296 ms,45.602999999999994 ms,106.27000000000001 ms,136
2025-04-20T18:54:48.709248Z,2025-04-20T18:54:48.767839Z,58.590999999999994 ms,68.2469562043796 ms,45.602999999999994 ms,106.27000000000001 ms,137
2025-04-20T18:54:48.746216Z,2025-04-20T18:54:48.808761Z,62.545 ms,68.20563768115944 ms,45.602999999999994 ms,106.27000000000001 ms,138
2025-04-20T18:54:48.782477Z,2025-04-20T18:54:48.846562Z,64.08500000000001 ms,68.17599280575543 ms,45.602999999999994 ms,106.27000000000001 ms,139
2025-04-20T18:54:48.826758Z,2025-04-20T18:54:48.882843Z,56.085 ms,68.0896285714286 ms,45.602999999999994 ms,106.27000000000001 ms,140
2025-04-20T18:54:48.864169Z,2025-04-20T18:54:48.918054Z,53.885000000000005 ms,67.98888652482272 ms,45.602999999999994 ms,106.27000000000001 ms,141
2025-04-20T18:54:48.899464Z,2025-04-20T18:54:48.953383Z,53.919000000000004 ms,67.88980281690144 ms,45.602999999999994 ms,106.27000000000001 ms,142
2025-04-20T18:54:48.933999Z,2025-04-20T18:54:48.993013Z,59.013999999999996 ms,67.82773426573428 ms,45.602999999999994 ms,106.27000000000001 ms,143
2025-04-20T18:54:48.969540Z,2025-04-20T18:54:49.029250Z,59.71 ms,67.77136111111113 ms,45.602999999999994 ms,106.27000000000001 ms,144
2025-04-20T18:54:49.004586Z,2025-04-20T18:54:49.064179Z,59.593 ms,67.71495862068967 ms,45.602999999999994 ms,106.27000000000001 ms,145
2025-04-20T18:54:49.039735Z,2025-04-20T18:54:49.099959Z,60.224 ms,67.66365068493154 ms,45.602999999999994 ms,106.27000000000001 ms,146
2025-04-20T18:54:49.074048Z,2025-04-20T18:54:49.135498Z,61.449999999999996 ms,67.62138095238097 ms,45.602999999999994 ms,106.27000000000001 ms,147
2025-04-20T18:54:49.109343Z,2025-04-20T18:54:49.175028Z,65.68499999999999 ms,67.60829729729733 ms,45.602999999999994 ms,106.27000000000001 ms,148
2025-04-20T18:54:49.144568Z,2025-04-20T18:54:49.211222Z,66.65400000000001 ms,67.60189261744968 ms,45.602999999999994 ms,106.27000000000001 ms,149
2025-04-20T18:54:49.186318Z,2025-04-20T18:54:49.246034Z,59.716 ms,67.54932000000002 ms,45.602999999999994 ms,106.27000000000001 ms,150
2025-04-20T18:54:49.221720Z,2025-04-20T18:54:49.281911Z,60.191 ms,67.50058940397354 ms,45.602999999999994 ms,106.27000000000001 ms,151
2025-04-20T18:54:49.256416Z,2025-04-20T18:54:49.317940Z,61.524 ms,67.46126973684213 ms,45.602999999999994 ms,106.27000000000001 ms,152
2025-04-20T18:54:49.291775Z,2025-04-20T18:54:49.357958Z,66.183 ms,67.45291503267977 ms,45.602999999999994 ms,106.27000000000001 ms,153
2025-04-20T18:54:49.327892Z,2025-04-20T18:54:49.393970Z,66.078 ms,67.44398701298704 ms,45.602999999999994 ms,106.27000000000001 ms,154
