observed_at,notified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-20T19:31:00.457049Z,2025-04-20T19:31:00.533321Z,76.272 ms,140.6810375 ms,53.021 ms,731.082 ms,160
2025-04-20T19:31:00.500232Z,2025-04-20T19:31:00.570242Z,70.01 ms,140.24208695652172 ms,53.021 ms,731.082 ms,161
2025-04-20T19:31:00.537228Z,2025-04-20T19:31:00.607638Z,70.41 ms,139.811024691358 ms,53.021 ms,731.082 ms,162
2025-04-20T19:31:00.574068Z,2025-04-20T19:31:00.645354Z,71.286 ms,139.39062576687115 ms,53.021 ms,731.082 ms,163
2025-04-20T19:31:00.612004Z,2025-04-20T19:31:00.684141Z,72.137 ms,138.98054268292682 ms,53.021 ms,731.082 ms,164
2025-04-20T19:31:00.649512Z,2025-04-20T19:31:00.715709Z,66.197 ms,138.5394303030303 ms,53.021 ms,731.082 ms,165
2025-04-20T19:31:00.687734Z,2025-04-20T19:31:00.742348Z,54.614000000000004 ms,138.03385542168672 ms,53.021 ms,731.082 ms,166
2025-04-20T19:31:00.724249Z,2025-04-20T19:31:00.777777Z,53.528 ms,137.52783233532935 ms,53.021 ms,731.082 ms,167
2025-04-20T19:31:00.760511Z,2025-04-20T19:31:00.827775Z,67.26400000000001 ms,137.10959523809524 ms,53.021 ms,731.082 ms,168
2025-04-20T19:31:00.796110Z,2025-04-20T19:31:00.853090Z,56.980000000000004 ms,136.6354556213018 ms,53.021 ms,731.082 ms,169
2025-04-20T19:31:00.833504Z,2025-04-20T19:31:00.892945Z,59.441 ms,136.1813705882353 ms,53.021 ms,731.082 ms,170
2025-04-20T19:31:00.872213Z,2025-04-20T19:31:00.945114Z,72.901 ms,135.81130994152048 ms,53.021 ms,731.082 ms,171
2025-04-20T19:31:00.927463Z,2025-04-20T19:31:00.982772Z,55.309 ms,135.34327325581395 ms,53.021 ms,731.082 ms,172
2025-04-20T19:31:00.964553Z,2025-04-20T19:31:01.018368Z,53.815000000000005 ms,134.87201156069364 ms,53.021 ms,731.082 ms,173
2025-04-20T19:31:01.001220Z,2025-04-20T19:31:01.056974Z,55.754 ms,134.4173103448276 ms,53.021 ms,731.082 ms,174
2025-04-20T19:31:01.037503Z,2025-04-20T19:31:01.098201Z,60.698 ms,133.99605714285715 ms,53.021 ms,731.082 ms,175
